game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent
401866624,2026,1,2026-09-05,"Sat Sep 05, 2:00 PM",Monmouth,Sacred Heart,False,True,58.5,-15.5,DraftKings,,,,,,,1,0,62.87014996119234,1.340291144112006,58.2,57.1,-0.3,-1.4,16.12,total_market,0.4915,15.8,17.5,0.3,2.0,15.38,margin_market,0.5079,Under,0.5085,,0.9090909090909091,-0.029,0.0,Monmouth,-15.5,Monmouth -15.5,0.5079,,0.9090909090909091,-0.03,0.0,True,pass,pass,2026-09-04,0.8479,0.1521,0.84,0.17,-0.0015,-0.0278,2.0,Monmouth,KXNCAAFGAME-26SEP05SHUMONM-MONM,True,,,0.8479,,,,,,,,,,,,,,,,,,,False
401856658,2026,1,2026-09-05,"Sat Sep 05, 3:00 PM",Georgia,Tennessee State,False,False,54.5,-47.5,DraftKings,,,,,,,0,1,41.260598415891785,35.347859488218354,55.0,56.6,0.5,2.1,16.12,total_market,0.5131,48.0,50.6,0.5,3.1,15.38,margin_market,0.5119,Over,0.5131,,0.9090909090909091,-0.02,0.0,Georgia,-47.5,Georgia -47.5,0.5119,,0.9090909090909091,-0.023,0.0,True,pass,pass,2026-09-04,0.9991,0.0009,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401868111,2026,1,2026-09-05,"Sat Sep 05, 3:00 PM",Montana,Drake,False,False,57.5,-35.5,DraftKings,,,,,,,1,1,57.806631471318184,19.3376642905466,58.6,61.8,1.1,4.3,16.12,total_market,0.5267,35.6,36.1,0.1,0.6,15.38,margin_market,0.5025,Over,0.5267,,0.9090909090909091,0.006,0.15,Montana,-35.5,Montana -35.5,0.5025,,0.9090909090909091,-0.041,0.0,True,pass,pass,2026-09-04,0.9897,0.0103,0.99,0.03,-0.001,-0.0217,2.0,Montana,KXNCAAFGAME-26SEP05DRKEMONT-MONT,True,,,0.9897,,,,,Over 73.5,,,,73.5,0.12,0.1777,0.0503,16.0,,,,,,False
401856636,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Auburn,Baylor,True,False,59.5,-7.5,Bovada,,,,,,,0,0,56.63949254885824,10.208088360886716,58.1,54.0,-1.4,-5.5,16.12,total_market,0.4659,7.6,7.9,0.1,0.4,15.38,margin_market,0.5015,Under,0.5341,,0.9090909090909091,0.02,0.54,Auburn,-7.5,Auburn -7.5,0.5015,,0.9090909090909091,-0.043,0.0,True,thin,pass,2026-09-04,0.6894,0.3106,0.73,0.28,-0.0544,0.0165,1.0,Baylor,KXNCAAFGAME-26SEP05BAYAUB-BAY,True,Baylor to win,0.28,0.6894,0.0165,0.0561,0.58,31.0,Under 51.5,,Baylor by over 4.5,KXNCAAFSPREAD-26SEP05BAYAUB-BAY5,51.5,0.3,0.3411,0.0264,-8.0,4.5,0.18,0.2157,0.0254,12.0,False
401856666,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Tennessee,Furman,False,False,66.5,-48.5,DraftKings,,,,,,,0,1,57.892284851673374,20.25794619008596,66.1,65.0,-0.4,-1.5,16.12,total_market,0.4907,48.1,45.9,-0.4,-2.6,15.38,margin_market,0.49,Under,0.5093,,0.9090909090909091,-0.028,0.0,Furman,48.5,Furman +48.5,0.51,,0.9090909090909091,-0.026,0.0,True,pass,pass,2026-09-04,0.9991,0.0009,1.0,0.01,,-0.0098,1.0,Furman,KXNCAAFGAME-26SEP05FURTENN-FUR,True,,,0.9991,,,,,Under 46.5,,,,46.5,0.09,0.112,0.0163,-20.0,,,,,,False
401856667,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Texas,Texas State,False,False,60.0,-29.5,Bovada,,,,,,,0,0,63.30596774265255,14.266007077413612,59.1,56.2,-0.9,-3.8,16.12,total_market,0.4766,29.3,28.0,-0.2,-1.5,15.38,margin_market,0.4942,Under,0.5234,,0.9090909090909091,-0.001,0.0,Texas State,29.5,Texas State +29.5,0.5058,,0.9090909090909091,-0.034,0.0,True,pass,pass,2026-09-04,0.9716,0.0284,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856777,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Cincinnati,Boston College,False,False,50.0,-7.5,Bovada,,,,,,,0,0,56.389815998167464,2.054762702950935,48.7,44.6,-1.3,-5.4,16.12,total_market,0.4668,7.3,5.9,-0.2,-1.6,15.38,margin_market,0.4937,Under,0.5332,,0.9090909090909091,0.018,0.49,Boston College,7.5,Boston College +7.5,0.5063,,0.9090909090909091,-0.033,0.0,True,thin,pass,2026-09-04,0.6825,0.3175,0.74,0.28,-0.071,0.0234,1.0,Boston College,KXNCAAFGAME-26SEP05BCCIN-BC,True,Boston College to win,0.28,0.6825,0.0234,0.0795,0.83,32.0,Under 73.5,,Boston College by over 9.5,KXNCAAFSPREAD-26SEP05BCCIN-BC10,73.5,0.92,0.938,0.0129,23.5,9.5,0.09,0.1373,0.0416,17.0,False
401858209,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Duke,Tulane,False,False,50.5,-7.5,Bovada,,,,,,,0,0,60.66062536329824,5.120211497529931,49.4,46.1,-1.1,-4.4,16.12,total_market,0.473,7.5,7.2,-0.0,-0.3,15.38,margin_market,0.499,Under,0.527,,0.9090909090909091,0.006,0.17,Tulane,7.5,Tulane +7.5,0.501,,0.9090909090909091,-0.044,0.0,True,pass,pass,2026-09-04,0.6871,0.3129,0.75,0.27,-0.076,0.0291,1.0,Tulane,KXNCAAFGAME-26SEP05TULNDUKE-TULN,True,Tulane to win,0.27,0.6871,0.0291,0.1025,1.02,31.0,Under 36.5,,Tulane by over 3.5,KXNCAAFSPREAD-26SEP05TULNDUKE-TULN4,36.5,0.15,0.2118,0.0529,-14.0,3.5,0.18,0.2372,0.0469,11.0,False
401858433,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Oregon,Boise State,False,False,51.5,-25.0,Bovada,,,,,,,0,0,54.80041369133263,20.857344087747215,50.9,49.1,-0.6,-2.4,16.12,total_market,0.4854,25.0,25.2,0.0,0.2,15.38,margin_market,0.5009,Under,0.5146,,0.9090909090909091,-0.018,0.0,Boise State,25.0,Boise State +25.0,0.4991,,0.9090909090909091,-0.047,0.0,True,pass,pass,2026-09-04,0.948,0.052,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401858434,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Penn State,Marshall,False,False,52.0,-23.5,Bovada,,,,,,,0,0,54.03964249935365,24.09261996648983,51.5,50.1,-0.5,-1.9,16.12,total_market,0.4882,23.2,21.8,-0.3,-1.7,15.38,margin_market,0.4933,Under,0.5118,,0.9090909090909091,-0.023,0.0,Marshall,23.5,Marshall +23.5,0.5066999999999999,,0.9090909090909091,-0.033,0.0,True,pass,pass,2026-09-04,0.9343,0.0657,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401862694,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Charlotte,The Citadel,False,False,46.5,-20.5,DraftKings,,,,,,,0,1,47.28213585187959,3.4637444483191038,47.3,49.8,0.8,3.3,16.12,total_market,0.5204,20.9,23.4,0.4,2.9,15.38,margin_market,0.5112,Over,0.5204,,0.9090909090909091,-0.007,0.0,Charlotte,-20.5,Charlotte -20.5,0.5112,,0.9090909090909091,-0.024,0.0,True,pass,pass,2026-09-04,0.9129,0.0871,0.92,0.1,-0.0123,-0.0192,2.0,Charlotte,KXNCAAFGAME-26SEP05CITCHAR-CHAR,True,,,0.9129,,,,,Over 62.5,,Charlotte by over 35.5,KXNCAAFSPREAD-26SEP05CITCHAR-CHAR36,62.5,0.13,0.1729,0.0349,16.0,35.5,0.11,0.1712,0.0544,15.0,True
401862696,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Navy,Towson,False,False,50.5,-30.5,DraftKings,,,,,,,0,1,49.537206767307204,19.63381106515161,50.6,50.8,0.1,0.3,16.12,total_market,0.5018,30.0,27.1,-0.5,-3.4,15.38,margin_market,0.4868,Over,0.5018,,0.9090909090909091,-0.042,0.0,Towson,30.5,Towson +30.5,0.5132,,0.9090909090909091,-0.02,0.0,True,pass,pass,2026-09-04,0.9744,0.0256,0.98,0.03,-0.007,-0.0064,1.0,Towson,KXNCAAFGAME-26SEP05TOWSNAVY-TOWS,True,,,0.9744,,,,,Over 66.5,,,,66.5,0.11,0.162,0.0451,16.0,,,,,,False
401862700,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",UTSA,UT Rio Grande Valley,False,False,59.5,-28.5,DraftKings,,,,,,,0,1,60.66030380268042,4.1200201739061715,59.5,59.6,0.0,0.1,16.12,total_market,0.5008,28.7,29.9,0.2,1.4,15.38,margin_market,0.5054,Under,0.4992,,0.9090909090909091,-0.047,0.0,UTSA,-28.5,UTSA -28.5,0.5054,,0.9090909090909091,-0.035,0.0,True,pass,pass,2026-09-04,0.969,0.031,0.96,0.06,0.0063,-0.0329,1.0,UTSA,KXNCAAFGAME-26SEP05UTRGVUTSA-UTSA,True,UTSA to win,0.96,0.969,0.0063,0.0066,4.23,97.0,,,UTSA by over 24.5,KXNCAAFSPREAD-26SEP05UTRGVUTSA-UTSA25,,,,,,24.5,0.59,0.6076,0.0007,-4.0,True
401864499,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",North Dakota State,Fordham,False,False,56.5,-41.5,DraftKings,,,,,,,1,1,45.07894779631097,37.201245465394976,58.0,62.3,1.5,5.8,16.12,total_market,0.536,41.7,43.1,0.2,1.6,15.38,margin_market,0.5063,Over,0.536,,0.9090909090909091,0.023,0.64,North Dakota State,-41.5,North Dakota State -41.5,0.5063,,0.9090909090909091,-0.033,0.0,True,thin,pass,2026-09-04,0.9966,0.0034,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401866625,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Campbell,Western Carolina,False,False,67.5,4.0,DraftKings,,,,,,,1,1,75.3353724812408,-9.092083438806815,65.5,59.6,-2.0,-7.9,16.12,total_market,0.4515,-3.7,-1.8,0.3,2.2,15.38,margin_market,0.5085,Under,0.5485,,0.9090909090909091,0.047,1.3,Campbell,4.0,Campbell +4.0,0.5085,,0.9090909090909091,-0.029,0.0,True,thin,pass,2026-09-04,0.4049,0.5951,0.39,0.61,-0.0018,-0.0316,2.0,Campbell,KXNCAAFGAME-26SEP05WCUCAMP-CAMP,True,,,0.4049,,,,,,,,,,,,,,,,,,,False
401866627,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",App State,Maine,False,False,53.5,-19.5,DraftKings,,,,,,,0,1,49.97771553052735,-1.2621826631128976,53.9,55.2,0.4,1.7,16.12,total_market,0.5106,19.7,20.7,0.2,1.2,15.38,margin_market,0.5046,Over,0.5106,,0.9090909090909091,-0.025,0.0,App State,-19.5,App State -19.5,0.5046,,0.9090909090909091,-0.037,0.0,True,pass,pass,2026-09-04,0.8999,0.1001,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856772,2026,1,2026-09-05,"Sat Sep 05, 3:45 PM",Tulsa,Oklahoma State,False,False,59.0,13.5,Bovada,,,,,,,0,0,49.96206543512881,0.10583456765262333,58.2,55.9,-0.8,-3.1,16.12,total_market,0.4809,-12.4,-6.3,1.1,7.2,15.38,margin_market,0.5278,Under,0.5191,,0.9090909090909091,-0.009,0.0,Tulsa,13.5,Tulsa +13.5,0.5278,,0.9090909090909091,0.008,0.21,True,pass,thin,2026-09-04,0.2101,0.7899,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867875,2026,1,2026-09-05,"Sat Sep 05, 4:00 PM",North Dakota,St. Thomas (MN),False,False,52.5,-27.5,DraftKings,,,,,,,1,1,49.30702465850631,10.328889894171224,54.1,59.0,1.6,6.5,16.12,total_market,0.5399,27.8,29.5,0.3,2.0,15.38,margin_market,0.5076,Over,0.5399,,0.9090909090909091,0.031,0.84,North Dakota,-27.5,North Dakota -27.5,0.5076,,0.9090909090909091,-0.031,0.0,True,thin,pass,2026-09-04,0.9647,0.0353,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856635,2026,1,2026-09-05,"Sat Sep 05, 4:15 PM",Arkansas,North Alabama,False,False,63.5,-40.5,DraftKings,,,,,,,0,1,64.40382246284221,19.323964496106605,62.8,60.7,-0.7,-2.8,16.12,total_market,0.4824,40.3,39.3,-0.2,-1.2,15.38,margin_market,0.4952,Under,0.5176000000000001,,0.9090909090909091,-0.012,0.0,North Alabama,40.5,North Alabama +40.5,0.5048,,0.9090909090909091,-0.036,0.0,True,pass,pass,2026-09-04,0.9956,0.0044,0.99,0.02,0.0049,-0.017,1.0,Arkansas,KXNCAAFGAME-26SEP05UNAARK-ARK,True,Arkansas to win,0.99,0.9956,0.0049,0.005,13.18,100.0,Over 66.5,,Arkansas by over 57.5,KXNCAAFSPREAD-26SEP05UNAARK-ARK58,66.5,0.38,0.4092,0.0127,3.0,57.5,0.12,0.1317,0.0043,17.0,False
401858426,2026,1,2026-09-05,"Sat Sep 05, 4:15 PM",Iowa,Northern Illinois,False,False,44.5,-32.0,Bovada,,,,,,,0,0,45.77300248283661,29.564345636158432,42.9,38.3,-1.6,-6.2,16.12,total_market,0.4617,31.7,30.0,-0.3,-2.0,15.38,margin_market,0.4922,Under,0.5383,,0.9090909090909091,0.028,0.76,Northern Illinois,32.0,Northern Illinois +32.0,0.5078,,0.9090909090909091,-0.031,0.0,True,thin,pass,2026-09-04,0.9804,0.0196,0.99,0.02,-0.0103,-0.0018,1.0,Northern Illinois,KXNCAAFGAME-26SEP05NIUIOWA-NIU,True,,,0.9804,,,,,Under 31.5,,Iowa by over 48.5,KXNCAAFSPREAD-26SEP05NIUIOWA-IOWA49,31.5,0.16,0.2397,0.0703,-13.0,48.5,0.1,0.1373,0.031,16.5,False
401868356,2026,1,2026-09-05,"Sat Sep 05, 5:00 PM",Southern Miss,Alcorn State,False,False,50.5,-19.5,DraftKings,,,,,,,0,1,54.58872925544823,-1.818227188028951,50.8,51.8,0.3,1.3,16.12,total_market,0.5083,19.6,20.2,0.1,0.7,15.38,margin_market,0.5028,Over,0.5083,,0.9090909090909091,-0.03,0.0,Southern Miss,-19.5,Southern Miss -19.5,0.5028,,0.9090909090909091,-0.04,0.0,True,pass,pass,2026-09-04,0.8987,0.1013,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401860878,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Colorado State,Wyoming,False,False,46.5,-3.0,Bovada,,,,,,,0,0,41.5310628821245,-3.8205816244987805,46.5,46.3,-0.0,-0.2,16.12,total_market,0.4989,3.4,5.4,0.4,2.4,15.38,margin_market,0.5094,Under,0.5011,,0.9090909090909091,-0.043,0.0,Colorado State,-3.0,Colorado State -3.0,0.5094,,0.9090909090909091,-0.028,0.0,True,pass,pass,2026-09-04,0.5875,0.4125,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401866626,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Davidson,Elon,False,False,58.5,32.5,DraftKings,,,,,,,1,1,57.480896380545666,-18.083558517779696,57.8,55.6,-0.7,-2.9,16.12,total_market,0.482,-32.4,-31.9,0.1,0.6,15.38,margin_market,0.5023,Under,0.518,,0.9090909090909091,-0.011,0.0,Davidson,32.5,Davidson +32.5,0.5023,,0.9090909090909091,-0.041,0.0,True,pass,pass,2026-09-04,0.0176,0.9824,0.04,0.97,-0.0251,0.0104,1.0,Elon,KXNCAAFGAME-26SEP05ELONDAV-ELON,True,Elon to win,0.97,0.0176,0.0104,0.0107,9.26,98.0,,,,,,,,,,,,,,,False
401867692,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",William & Mary,Delaware State,False,False,56.5,-10.0,DraftKings,,,,,,,1,1,61.177769146290046,5.726077305432012,57.4,59.9,0.9,3.4,16.12,total_market,0.5213,9.6,7.6,-0.4,-2.4,15.38,margin_market,0.4906,Over,0.5213,,0.9090909090909091,-0.005,0.0,Delaware State,10.0,Delaware State +10.0,0.5094000000000001,,0.9090909090909091,-0.028,0.0,True,pass,pass,2026-09-04,0.7337,0.2663,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867973,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Old Dominion,Norfolk State,False,False,52.5,-40.5,DraftKings,,,,,,,0,1,50.73215617457765,23.72129051532066,53.2,55.4,0.7,2.9,16.12,total_market,0.5178,40.4,40.0,-0.1,-0.5,15.38,margin_market,0.4982,Over,0.5178,,0.9090909090909091,-0.011,0.0,Norfolk State,40.5,Norfolk State +40.5,0.5018,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.9957,0.0043,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867989,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Bucknell,Villanova,False,True,56.5,26.5,DraftKings,,,,,,,1,1,55.49222456041291,-18.99325738175013,56.8,57.6,0.3,1.1,16.12,total_market,0.5068,-25.8,-22.1,0.7,4.4,15.38,margin_market,0.5172,Over,0.5068,,0.9090909090909091,-0.032,0.0,Bucknell,26.5,Bucknell +26.5,0.5172,,0.9090909090909091,-0.013,0.0,True,pass,thin,2026-09-04,0.0467,0.9533,0.07,0.95,-0.0279,-0.0,2.0,Villanova,KXNCAAFGAME-26SEP05VILLBUCK-VILL,True,,,0.0467,,,,,,,,,,,,,,,,,,,False
401868274,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Mercer,Presbyterian,False,False,56.5,-21.5,DraftKings,,,,,,,1,1,58.76122994245783,5.601700163853177,56.7,57.3,0.2,0.8,16.12,total_market,0.5049,21.2,19.4,-0.3,-2.1,15.38,margin_market,0.4918,Over,0.5049,,0.9090909090909091,-0.036,0.0,Presbyterian,21.5,Presbyterian +21.5,0.5082,,0.9090909090909091,-0.03,0.0,True,pass,pass,2026-09-04,0.916,0.084,0.91,0.1,0.0003,-0.0223,1.0,Mercer,KXNCAAFGAME-26SEP05PREMER-MER,True,Mercer to win,0.91,0.916,0.0003,0.0003,0.08,92.0,,,,,,,,,,,,,,,False
401868336,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Chattanooga,Tennessee Tech,False,True,49.5,10.5,DraftKings,,,,,,,1,1,52.26932934695961,-1.7395433200833246,49.7,50.4,0.2,0.9,16.12,total_market,0.5056,-10.4,-9.7,0.1,0.8,15.38,margin_market,0.5032,Over,0.5056,,0.9090909090909091,-0.035,0.0,Chattanooga,10.5,Chattanooga +10.5,0.5032,,0.9090909090909091,-0.039,0.0,True,pass,pass,2026-09-04,0.2495,0.7505,0.18,0.82,0.0592,-0.0798,1.0,Chattanooga,KXNCAAFGAME-26SEP05TNTCCHAT-CHAT,False,,,0.2495,,,,,,,Chattanooga by over 8.5,KXNCAAFSPREAD-26SEP05TNTCCHAT-CHAT9,,,,,,8.5,0.08,0.1096,0.0244,19.0,True
401869127,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Howard,Richmond,False,False,45.5,14.5,DraftKings,,,,,,,1,1,44.91783480357326,-4.036775182748567,45.6,45.9,0.1,0.4,16.12,total_market,0.5026,-14.5,-14.6,-0.0,-0.1,15.38,margin_market,0.4996,Over,0.5026,,0.9090909090909091,-0.04,0.0,Richmond,-14.5,Richmond -14.5,0.5004,,0.9090909090909091,-0.045,0.0,True,pass,pass,2026-09-04,0.1729,0.8271,0.15,0.86,0.014,-0.0413,2.0,Howard,KXNCAAFGAME-26SEP05RICHHOW-HOW,True,Howard to win,0.15,0.1729,0.014,0.0879,0.42,17.0,Under 26.5,,Howard by over 7.5,KXNCAAFSPREAD-26SEP05RICHHOW-HOW8,26.5,0.09,0.118,0.0223,-19.0,7.5,0.07,0.0763,0.0017,22.0,True
401856668,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Texas A&M,Missouri State,False,False,53.5,-40.5,Bovada,,,,,,,0,0,56.997919111637,22.532957417516965,53.7,54.2,0.2,0.7,16.12,total_market,0.5041,40.3,39.2,-0.2,-1.3,15.38,margin_market,0.495,Over,0.5041,,0.9090909090909091,-0.038,0.0,Missouri State,40.5,Missouri State +40.5,0.505,,0.9090909090909091,-0.036,0.0,True,pass,pass,2026-09-04,0.9956,0.0044,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401856669,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Vanderbilt,Austin Peay,False,False,60.5,-28.5,DraftKings,,,,,,,0,1,66.80163119935817,20.517276834071716,60.1,59.0,-0.4,-1.5,16.12,total_market,0.4905,29.1,32.4,0.6,3.9,15.38,margin_market,0.5153,Under,0.5095000000000001,,0.9090909090909091,-0.027,0.0,Vanderbilt,-28.5,Vanderbilt -28.5,0.5153,,0.9090909090909091,-0.016,0.0,True,pass,pass,2026-09-04,0.9708,0.0292,0.97,0.03,-0.0012,-0.0028,1.0,Vanderbilt,KXNCAAFGAME-26SEP05PEAYVAN-VAN,True,,,0.9708,,,,,Under 83.5,,Vanderbilt by over 35.5,KXNCAAFSPREAD-26SEP05PEAYVAN-VAN36,83.5,0.91,0.9267,0.011,23.0,35.5,0.29,0.3387,0.0342,7.0,False
401856770,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Texas Tech,Abilene Christian,False,False,59.5,-42.5,DraftKings,,,,,,,0,1,49.9728874613932,25.096109748898527,59.3,58.6,-0.2,-0.9,16.12,total_market,0.4947,42.6,43.0,0.1,0.5,15.38,margin_market,0.5019,Under,0.5053000000000001,,0.9090909090909091,-0.035,0.0,Texas Tech,-42.5,Texas Tech -42.5,0.5019,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.9972,0.0028,1.0,0.02,,-0.0186,2.0,Abilene Christian,KXNCAAFGAME-26SEP05ACTTU-AC,True,,,0.9972,,,,,Under 48.5,,,,48.5,0.22,0.2514,0.0194,-11.0,,,,,,False
401856771,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Kansas State,Nicholls,False,False,54.5,-40.5,DraftKings,,,,,,,0,1,51.225675962875485,16.901030710891217,56.0,60.6,1.5,6.1,16.12,total_market,0.5377,39.9,36.7,-0.6,-3.8,15.38,margin_market,0.4852,Over,0.5377,,0.9090909090909091,0.027,0.73,Nicholls,40.5,Nicholls +40.5,0.5147999999999999,,0.9090909090909091,-0.017,0.0,True,thin,pass,2026-09-04,0.9953,0.0047,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401860880,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Utah State,Idaho State,False,False,62.5,-14.0,DraftKings,,,,,,,0,1,58.1578186822517,3.9378331626664567,61.6,58.7,-0.9,-3.8,16.12,total_market,0.4766,14.3,16.1,0.3,2.1,15.38,margin_market,0.508,Under,0.5234,,0.9090909090909091,-0.001,0.0,Utah State,-14.0,Utah State -14.0,0.508,,0.9090909090909091,-0.03,0.0,True,pass,pass,2026-09-04,0.8238,0.1762,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401862695,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Memphis,Arkansas State,False,False,51.5,-10.5,Bovada,,,,,,,1,0,50.18752791619045,7.621620217226404,50.8,48.5,-0.7,-3.0,16.12,total_market,0.4816,10.6,11.0,0.1,0.5,15.38,margin_market,0.5018,Under,0.5184,,0.9090909090909091,-0.01,0.0,Memphis,-10.5,Memphis -10.5,0.5018,,0.9090909090909091,-0.042,0.0,True,pass,pass,2026-09-04,0.7547,0.2453,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401862697,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Rice,Houston Christian,False,False,47.5,-22.5,DraftKings,,,,,,,0,1,50.92733689339638,4.3446465907633165,48.7,52.1,1.2,4.6,16.12,total_market,0.5286,22.6,23.1,0.1,0.6,15.38,margin_market,0.5022,Over,0.5286,,0.9090909090909091,0.009,0.25,Rice,-22.5,Rice -22.5,0.5022,,0.9090909090909091,-0.041,0.0,True,pass,pass,2026-09-04,0.9291,0.0709,0.94,0.07,-0.0148,-0.0037,1.0,Houston Christian,KXNCAAFGAME-26SEP05HCURICE-HCU,True,,,0.9291,,,,,Over 54.5,,,,54.5,0.32,0.3595,0.0243,7.0,,,,,,False
401862699,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",South Florida,Florida International,False,False,52.0,-14.5,Bovada,,,,,,,0,0,64.64940331005099,16.442079577784746,51.5,50.0,-0.5,-2.0,16.12,total_market,0.4879,14.4,13.5,-0.1,-1.0,15.38,margin_market,0.4961,Under,0.5121,,0.9090909090909091,-0.022,0.0,Florida International,14.5,Florida International +14.5,0.5039,,0.9090909090909091,-0.038,0.0,True,pass,pass,2026-09-04,0.8254,0.1746,0.85,0.17,-0.0335,-0.0053,1.0,Florida International,KXNCAAFGAME-26SEP05FIUUSF-FIU,True,,,0.8254,,,,,Under 39.5,,Florida International by over 9.5,KXNCAAFSPREAD-26SEP05FIUUSF-FIU10,39.5,0.21,0.2283,0.0067,-12.5,9.5,0.04,0.0601,0.0174,24.0,True
401867684,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",UT Martin,Chicago State,False,False,61.5,-44.5,DraftKings,,,,,,,1,1,51.04180853153662,2.6316726930711605,61.8,62.7,0.3,1.2,16.12,total_market,0.5075,44.8,46.4,0.3,1.9,15.38,margin_market,0.5073,Over,0.5075,,0.9090909090909091,-0.031,0.0,UT Martin,-44.5,UT Martin -44.5,0.5073,,0.9090909090909091,-0.032,0.0,True,pass,pass,2026-09-04,0.9982,0.0018,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867845,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Western Illinois,Illinois State,False,False,59.5,23.5,DraftKings,,,,,,,1,1,64.43725233710708,-22.132307356380306,58.7,56.4,-0.8,-3.1,16.12,total_market,0.4806,-22.7,-18.1,0.8,5.4,15.38,margin_market,0.5209,Under,0.5194,,0.9090909090909091,-0.008,0.0,Western Illinois,23.5,Western Illinois +23.5,0.5209,,0.9090909090909091,-0.006,0.0,True,pass,thin,2026-09-04,0.07,0.93,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
401867866,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Middle Tennessee,Murray State,False,False,57.5,-20.5,DraftKings,,,,,,,0,1,55.59164188320499,11.172960852128593,57.7,58.3,0.2,0.8,16.12,total_market,0.5052,21.0,23.5,0.5,3.0,15.38,margin_market,0.5118,Over,0.5052,,0.9090909090909091,-0.036,0.0,Middle Tennessee,-20.5,Middle Tennessee -20.5,0.5118,,0.9090909090909091,-0.023,0.0,True,pass,pass,2026-09-04,0.9139,0.0861,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False
